,node_id,d,p_min,p_max,c_var,is_generator,energy_type,instance
72,72,3.137554399237508,0.0,0.0,0.0,False,,11
73,73,33.56703213150451,0.0,0.0,0.0,False,,11
74,74,25.50648444324926,0.0,0.0,0.0,False,,11
75,75,34.72038075453252,0.0,0.0,0.0,False,,11
76,76,27.490305925433553,0.0,0.0,0.0,False,,11
77,77,37.966854839005364,0.0,0.0,0.0,False,,11
78,78,18.97464334332725,0.0,0.0,0.0,False,,11
79,79,0.0,0.0,916.2,50.33,True,gas,11
80,80,0.0,0.0,0.0,0.0,False,,11
81,81,28.31560816724731,0.0,0.0,0.0,False,,11
82,82,9.942696249004186,0.0,0.0,0.0,False,,11
83,83,5.382848497308707,0.0,0.0,0.0,False,,11
84,84,12.985454232168248,0.0,0.0,0.0,False,,11
85,85,10.637966261140809,0.0,0.0,0.0,False,,11
86,86,0.0,0.0,360.0,50.33,True,gas,11
87,87,23.78424026245535,0.0,0.0,0.0,False,,11
88,88,0.0,0.0,1146.6,50.33,True,gas,11
89,89,81.32694672150058,0.0,0.0,0.0,False,,11
90,90,5.280778197255347,0.0,0.0,0.0,False,,11
91,91,32.0105231706318,0.0,0.0,0.0,False,,11
92,92,6.213162315404464,0.0,0.0,0.0,False,,11
93,93,15.976025349407646,0.0,0.0,0.0,False,,11
94,94,21.144005971335904,0.0,0.0,0.0,False,,11
95,95,20.21896866700609,0.0,0.0,0.0,False,,11
96,96,7.658826156934239,0.0,0.0,0.0,False,,11
97,97,16.464259771493218,0.0,0.0,0.0,False,,11
98,98,20.790679690555226,0.0,0.0,0.0,False,,11
99,99,0.0,0.0,1175.4,50.33,True,gas,11
100,100,11.334261554924302,0.0,0.0,0.0,False,,11
101,101,2.7068010466227737,0.0,0.0,0.0,False,,11
102,102,0.0,0.0,194.4,50.33,True,gas,11
103,103,18.906372915296178,0.0,0.0,0.0,False,,11
104,104,14.054304611448643,0.0,0.0,0.0,False,,11
105,105,20.740884468041187,0.0,0.0,0.0,False,,11
106,106,24.758079540208318,0.0,0.0,0.0,False,,11
107,107,0.911306271400033,0.0,0.0,0.0,False,,11
108,108,3.8893589056307176,0.0,0.0,0.0,False,,11
109,109,20.383729702812175,0.0,0.0,0.0,False,,11
110,110,0.0,0.0,142.20000000000005,50.33,True,gas,11
111,111,34.82904933425722,0.0,0.0,0.0,False,,11
112,112,3.1212171069542496,0.0,0.0,0.0,False,,11
113,113,3.810405030909133,0.0,0.0,0.0,False,,11
114,114,11.300424391960176,0.0,0.0,0.0,False,,11
115,115,93.02435898166631,0.0,0.0,0.0,False,,11
116,116,10.388843074123306,0.0,0.0,0.0,False,,11
117,117,16.400594322987356,0.0,0.0,0.0,False,,11
0,0,24.764532959209912,0.0,0.0,0.0,False,,12
1,1,10.124021855720295,0.0,0.0,0.0,False,,12
2,2,21.710957126192493,0.0,0.0,0.0,False,,12
3,3,18.924052462655325,0.0,0.0,0.0,False,,12
4,4,0.0,0.0,0.0,0.0,False,,12
5,5,25.197303486053613,0.0,0.0,0.0,False,,12
6,6,9.431833828147372,0.0,0.0,0.0,False,,12
7,7,13.914247641558983,0.0,0.0,0.0,False,,12
8,8,0.0,0.0,0.0,0.0,False,,12
9,9,0.0,0.0,400.0,0.0,True,hydro,12
10,10,34.80725652861645,0.0,0.0,0.0,False,,12
11,11,0.0,0.0,200.0,0.0,True,hydro,12
12,12,16.72169900428588,0.0,0.0,0.0,False,,12
13,13,7.196093686963531,0.0,0.0,0.0,False,,12
14,14,40.79197368341573,0.0,0.0,0.0,False,,12
15,15,11.551754581930524,0.0,0.0,0.0,False,,12
16,16,5.24882094371775,0.0,0.0,0.0,False,,12
17,17,28.911815648888112,0.0,0.0,0.0,False,,12
18,18,21.06696183042648,0.0,0.0,0.0,False,,12
19,19,8.94447790529815,0.0,0.0,0.0,False,,12
20,20,7.106867652307088,0.0,0.0,0.0,False,,12
21,21,5.0703978242191425,0.0,0.0,0.0,False,,12
22,22,3.6087399927796313,0.0,0.0,0.0,False,,12
23,23,6.111710398988501,0.0,0.0,0.0,False,,12
24,24,0.0,0.0,397.8,28.948321000000004,True,coal,12
25,25,0.0,0.0,873.0,22.220979999999997,True,coal,12
26,26,37.20357337289286,0.0,0.0,0.0,False,,12
27,27,8.479122550753843,0.0,0.0,0.0,False,,12
28,28,11.30723144574086,0.0,0.0,0.0,False,,12
29,29,0.0,0.0,0.0,0.0,False,,12
30,30,0.0,0.0,612.0,25.993982,True,coal,12
31,31,28.698769076058372,0.0,0.0,0.0,False,,12
32,32,11.443605021039284,0.0,0.0,0.0,False,,12
33,33,31.95445568739594,0.0,0.0,0.0,False,,12
34,34,17.01336036646924,0.0,0.0,0.0,False,,12
35,35,15.977686814561702,0.0,0.0,0.0,False,,12
36,36,0.0,0.0,0.0,0.0,False,,12
37,37,0.0,0.0,0.0,0.0,False,,12
38,38,13.984793653459024,0.0,0.0,0.0,False,,12
39,39,30.687648687183028,0.0,0.0,0.0,False,,12
40,40,16.860516853064375,0.0,0.0,0.0,False,,12
41,41,49.65851246762628,0.0,0.0,0.0,False,,12
42,42,8.706015095773163,0.0,0.0,0.0,False,,12
43,43,7.904025642457811,0.0,0.0,0.0,False,,12
44,44,26.65907277080147,0.0,0.0,0.0,False,,12
45,45,0.0,0.0,720.0,24.202306,True,coal,12
46,46,18.012085783936616,0.0,0.0,0.0,False,,12
47,47,10.144389349855622,0.0,0.0,0.0,False,,12
48,48,0.0,0.0,0.0,0.0,True,solar,12
49,49,8.20297088024936,0.0,0.0,0.0,False,,12
50,50,8.351686929768547,0.0,0.0,0.0,False,,12
51,51,8.429012032686039,0.0,0.0,0.0,False,,12
52,52,12.110324441223954,0.0,0.0,0.0,False,,12
53,53,0.0,0.0,0.0,0.0,True,solar,12
54,54,32.38981823427725,0.0,0.0,0.0,False,,12
55,55,41.718461139540594,0.0,0.0,0.0,False,,12
56,56,5.7065121543285615,0.0,0.0,0.0,False,,12
57,57,5.780541514048663,0.0,0.0,0.0,False,,12
58,58,0.0,0.0,0.0,0.0,True,solar,12
59,59,37.06206983201756,0.0,0.0,0.0,False,,12
60,60,0.0,0.0,0.0,0.0,True,solar,12
61,61,38.524515309559284,0.0,0.0,0.0,False,,12
62,62,0.0,0.0,0.0,0.0,False,,12
63,63,0.0,0.0,0.0,0.0,False,,12
64,64,0.0,30.739138686390945,30.739138686390945,0.0,True,wind,12
65,65,0.0,152.19409986876053,152.19409986876053,0.0,True,wind,12
66,66,13.522229504728992,0.0,0.0,0.0,False,,12
67,67,0.0,0.0,0.0,0.0,False,,12
68,68,0.0,0.0,0.0,0.0,False,,12
69,69,32.87038246754314,0.0,0.0,0.0,False,,12
70,70,0.0,0.0,0.0,0.0,False,,12
71,71,6.023930830174114,0.0,0.0,0.0,False,,12
72,72,2.872765182076383,0.0,0.0,0.0,False,,12
73,73,36.22855429455871,0.0,0.0,0.0,False,,12
74,74,23.372132918586242,0.0,0.0,0.0,False,,12
75,75,34.41501160480561,0.0,0.0,0.0,False,,12
76,76,31.289263699789327,0.0,0.0,0.0,False,,12
77,77,34.11472373532648,0.0,0.0,0.0,False,,12
78,78,20.220889170820357,0.0,0.0,0.0,False,,12
79,79,0.0,0.0,916.2,50.33,True,gas,12
80,80,0.0,0.0,0.0,0.0,False,,12
81,81,27.776873553756815,0.0,0.0,0.0,False,,12
82,82,9.763314525435709,0.0,0.0,0.0,False,,12
83,83,5.387890099868396,0.0,0.0,0.0,False,,12
84,84,11.15888039999476,0.0,0.0,0.0,False,,12
85,85,10.639468594489573,0.0,0.0,0.0,False,,12
86,86,0.0,0.0,360.0,50.33,True,gas,12
87,87,23.621306491433884,0.0,0.0,0.0,False,,12
88,88,0.0,0.0,1146.6,50.33,True,gas,12
89,89,79.91263028429759,0.0,0.0,0.0,False,,12
90,90,5.013661754964307,0.0,0.0,0.0,False,,12
91,91,32.865928148920915,0.0,0.0,0.0,False,,12
92,92,6.23757187325749,0.0,0.0,0.0,False,,12
93,93,16.3777844480258,0.0,0.0,0.0,False,,12
94,94,19.36916178689486,0.0,0.0,0.0,False,,12
95,95,18.14247924194391,0.0,0.0,0.0,False,,12
96,96,7.271208050864372,0.0,0.0,0.0,False,,12
97,97,17.940712403148453,0.0,0.0,0.0,False,,12
98,98,21.001202263392774,0.0,0.0,0.0,False,,12
99,99,0.0,0.0,1175.4,50.33,True,gas,12
100,100,10.983345644692205,0.0,0.0,0.0,False,,12
101,101,2.5778356855445135,0.0,0.0,0.0,False,,12
102,102,0.0,0.0,194.4,50.33,True,gas,12
103,103,18.073432940149093,0.0,0.0,0.0,False,,12
104,104,15.266041471409858,0.0,0.0,0.0,False,,12
105,105,22.65787670390344,0.0,0.0,0.0,False,,12
106,106,24.89140477304213,0.0,0.0,0.0,False,,12
107,107,1.0181932225434849,0.0,0.0,0.0,False,,12
108,108,3.8237169970818217,0.0,0.0,0.0,False,,12
109,109,19.03309370251776,0.0,0.0,0.0,False,,12
110,110,0.0,0.0,142.20000000000005,50.33,True,gas,12
111,111,34.34862080068478,0.0,0.0,0.0,False,,12
112,112,3.1475044335338955,0.0,0.0,0.0,False,,12
113,113,4.186798036726331,0.0,0.0,0.0,False,,12
114,114,11.464664427040114,0.0,0.0,0.0,False,,12
115,115,86.41052022968833,0.0,0.0,0.0,False,,12
116,116,8.925794530989501,0.0,0.0,0.0,False,,12
117,117,15.716396205292677,0.0,0.0,0.0,False,,12
0,0,24.364332867027976,0.0,0.0,0.0,False,,13
1,1,9.113054800150932,0.0,0.0,0.0,False,,13
2,2,19.850826164329927,0.0,0.0,0.0,False,,13
3,3,17.696361483893316,0.0,0.0,0.0,False,,13
4,4,0.0,0.0,0.0,0.0,False,,13
5,5,23.879923699615933,0.0,0.0,0.0,False,,13
6,6,9.327356632946923,0.0,0.0,0.0,False,,13
7,7,13.290826352625913,0.0,0.0,0.0,False,,13
8,8,0.0,0.0,0.0,0.0,False,,13
9,9,0.0,0.0,400.0,0.0,True,hydro,13
10,10,34.78118608766946,0.0,0.0,0.0,False,,13
11,11,0.0,0.0,200.0,0.0,True,hydro,13
12,12,17.337929446112714,0.0,0.0,0.0,False,,13
13,13,6.805200617584189,0.0,0.0,0.0,False,,13
14,14,41.7926179814376,0.0,0.0,0.0,False,,13
15,15,12.089427024848888,0.0,0.0,0.0,False,,13
16,16,5.267223164143611,0.0,0.0,0.0,False,,13
17,17,28.641344223266923,0.0,0.0,0.0,False,,13
18,18,22.496164283571822,0.0,0.0,0.0,False,,13
19,19,8.693054378627727,0.0,0.0,0.0,False,,13
20,20,7.332846759899807,0.0,0.0,0.0,False,,13
21,21,4.88924143865381,0.0,0.0,0.0,False,,13
22,22,3.0739982027313966,0.0,0.0,0.0,False,,13
23,23,5.803094323815808,0.0,0.0,0.0,False,,13
24,24,0.0,0.0,397.8,28.948321000000004,True,coal,13
25,25,0.0,0.0,873.0,22.220979999999997,True,coal,13
26,26,34.19038050924979,0.0,0.0,0.0,False,,13
27,27,8.89041120985903,0.0,0.0,0.0,False,,13
28,28,12.137762329619708,0.0,0.0,0.0,False,,13
29,29,0.0,0.0,0.0,0.0,False,,13
30,30,0.0,0.0,612.0,25.993982,True,coal,13
31,31,27.215768832926553,0.0,0.0,0.0,False,,13
32,32,11.794756158055783,0.0,0.0,0.0,False,,13
33,33,29.659841585445616,0.0,0.0,0.0,False,,13
34,34,16.860814293714203,0.0,0.0,0.0,False,,13
35,35,15.469883334278684,0.0,0.0,0.0,False,,13
36,36,0.0,0.0,0.0,0.0,False,,13
37,37,0.0,0.0,0.0,0.0,False,,13
38,38,14.7984172793173,0.0,0.0,0.0,False,,13
39,39,33.73069843306775,0.0,0.0,0.0,False,,13
40,40,17.80028540057158,0.0,0.0,0.0,False,,13
41,41,46.83496220271285,0.0,0.0,0.0,False,,13
42,42,8.381564412641907,0.0,0.0,0.0,False,,13
43,43,8.285416317922742,0.0,0.0,0.0,False,,13
44,44,26.05134442647424,0.0,0.0,0.0,False,,13
45,45,0.0,0.0,720.0,24.202306,True,coal,13
46,46,17.696509987714382,0.0,0.0,0.0,False,,13
47,47,8.980686631358655,0.0,0.0,0.0,False,,13
48,48,0.0,0.0,0.0,0.0,True,solar,13
49,49,7.735936165247494,0.0,0.0,0.0,False,,13
50,50,8.7754986379148,0.0,0.0,0.0,False,,13
51,51,8.12607702934606,0.0,0.0,0.0,False,,13
52,52,11.124426424511594,0.0,0.0,0.0,False,,13
53,53,0.0,0.0,0.0,0.0,True,solar,13
54,54,33.05279215960356,0.0,0.0,0.0,False,,13
55,55,40.17032054956017,0.0,0.0,0.0,False,,13
56,56,5.687045349967525,0.0,0.0,0.0,False,,13
57,57,6.2769128421909866,0.0,0.0,0.0,False,,13
58,58,0.0,0.0,0.0,0.0,True,solar,13
59,59,37.142013029594295,0.0,0.0,0.0,False,,13
60,60,0.0,0.0,0.0,0.0,True,solar,13
61,61,33.80616142382497,0.0,0.0,0.0,False,,13
62,62,0.0,0.0,0.0,0.0,False,,13
63,63,0.0,0.0,0.0,0.0,False,,13
64,64,0.0,30.422045450301578,30.422045450301578,0.0,True,wind,13
65,65,0.0,137.8101033387005,137.8101033387005,0.0,True,wind,13
66,66,13.640691824498195,0.0,0.0,0.0,False,,13
67,67,0.0,0.0,0.0,0.0,False,,13
68,68,0.0,0.0,0.0,0.0,False,,13
69,69,30.71340969503102,0.0,0.0,0.0,False,,13
70,70,0.0,0.0,0.0,0.0,False,,13
71,71,6.365306873845616,0.0,0.0,0.0,False,,13
72,72,2.840756273408288,0.0,0.0,0.0,False,,13
73,73,32.12332540129545,0.0,0.0,0.0,False,,13
74,74,23.801651737926495,0.0,0.0,0.0,False,,13
75,75,33.73114341706499,0.0,0.0,0.0,False,,13
76,76,28.552106467307922,0.0,0.0,0.0,False,,13
77,77,35.829922806950506,0.0,0.0,0.0,False,,13
78,78,18.610943812244834,0.0,0.0,0.0,False,,13
79,79,0.0,0.0,916.2,50.33,True,gas,13
80,80,0.0,0.0,0.0,0.0,False,,13
81,81,26.221538750265765,0.0,0.0,0.0,False,,13
82,82,9.561362980361961,0.0,0.0,0.0,False,,13
83,83,5.43426395611596,0.0,0.0,0.0,False,,13
84,84,12.189184799785469,0.0,0.0,0.0,False,,13
85,85,10.897839574740761,0.0,0.0,0.0,False,,13
86,86,0.0,0.0,360.0,50.33,True,gas,13
87,87,23.160430814578262,0.0,0.0,0.0,False,,13
88,88,0.0,0.0,1146.6,50.33,True,gas,13
89,89,81.58558487008393,0.0,0.0,0.0,False,,13
90,90,4.778936718485071,0.0,0.0,0.0,False,,13
91,91,32.46190877427099,0.0,0.0,0.0,False,,13
92,92,5.78717801407101,0.0,0.0,0.0,False,,13
93,93,15.416736256561824,0.0,0.0,0.0,False,,13
94,94,19.32361692464783,0.0,0.0,0.0,False,,13
95,95,17.683197857686714,0.0,0.0,0.0,False,,13
96,96,7.372683170105729,0.0,0.0,0.0,False,,13
97,97,16.898030383198233,0.0,0.0,0.0,False,,13
98,98,21.04481551119014,0.0,0.0,0.0,False,,13
99,99,0.0,0.0,1175.4,50.33,True,gas,13
100,100,11.806480605273626,0.0,0.0,0.0,False,,13
101,101,2.4504379259210767,0.0,0.0,0.0,False,,13
102,102,0.0,0.0,194.4,50.33,True,gas,13
103,103,17.949187558841647,0.0,0.0,0.0,False,,13
104,104,14.793103606152506,0.0,0.0,0.0,False,,13
105,105,21.967186802633545,0.0,0.0,0.0,False,,13
106,106,25.444623857902116,0.0,0.0,0.0,False,,13
107,107,0.968372820101802,0.0,0.0,0.0,False,,13
108,108,3.791806340506698,0.0,0.0,0.0,False,,13
109,109,18.13120948679185,0.0,0.0,0.0,False,,13
110,110,0.0,0.0,142.20000000000005,50.33,True,gas,13
111,111,35.283791890213024,0.0,0.0,0.0,False,,13
112,112,3.0879249358628775,0.0,0.0,0.0,False,,13
113,113,4.1935648347866445,0.0,0.0,0.0,False,,13
114,114,11.145228073528008,0.0,0.0,0.0,False,,13
115,115,88.16420801756746,0.0,0.0,0.0,False,,13
116,116,10.278748456114188,0.0,0.0,0.0,False,,13
117,117,15.788349866617677,0.0,0.0,0.0,False,,13
0,0,24.474917660801097,0.0,0.0,0.0,False,,14
1,1,9.252671922788323,0.0,0.0,0.0,False,,14
2,2,19.189143925948677,0.0,0.0,0.0,False,,14
3,3,20.9759412808485,0.0,0.0,0.0,False,,14
4,4,0.0,0.0,0.0,0.0,False,,14
5,5,25.356383946152615,0.0,0.0,0.0,False,,14
6,6,9.428054183348685,0.0,0.0,0.0,False,,14
7,7,13.787019680447926,0.0,0.0,0.0,False,,14
8,8,0.0,0.0,0.0,0.0,False,,14
9,9,0.0,0.0,400.0,0.0,True,hydro,14
10,10,31.775632672777665,0.0,0.0,0.0,False,,14
11,11,0.0,0.0,200.0,0.0,True,hydro,14
12,12,16.58470621884941,0.0,0.0,0.0,False,,14
13,13,6.2383044246319574,0.0,0.0,0.0,False,,14
14,14,43.94434130813395,0.0,0.0,0.0,False,,14
15,15,12.586369217956381,0.0,0.0,0.0,False,,14
16,16,5.513220705748026,0.0,0.0,0.0,False,,14
17,17,27.911758608003325,0.0,0.0,0.0,False,,14
18,18,20.810197603332504,0.0,0.0,0.0,False,,14
19,19,8.282256844142244,0.0,0.0,0.0,False,,14
20,20,6.646320597145905,0.0,0.0,0.0,False,,14
21,21,4.695173185491634,0.0,0.0,0.0,False,,14
22,22,3.3171623351539186,0.0,0.0,0.0,False,,14
23,23,6.029702478761822,0.0,0.0,0.0,False,,14
24,24,0.0,0.0,397.8,28.948321000000004,True,coal,14
25,25,0.0,0.0,873.0,22.220979999999997,True,coal,14
26,26,32.749041302024565,0.0,0.0,0.0,False,,14
27,27,8.660257757320878,0.0,0.0,0.0,False,,14
28,28,11.89051288945523,0.0,0.0,0.0,False,,14
29,29,0.0,0.0,0.0,0.0,False,,14
30,30,0.0,0.0,612.0,25.993982,True,coal,14
31,31,28.698236759963457,0.0,0.0,0.0,False,,14
32,32,11.992806197762881,0.0,0.0,0.0,False,,14
33,33,28.14370358373109,0.0,0.0,0.0,False,,14
34,34,16.173723540123902,0.0,0.0,0.0,False,,14
35,35,14.032647635651342,0.0,0.0,0.0,False,,14
36,36,0.0,0.0,0.0,0.0,False,,14
37,37,0.0,0.0,0.0,0.0,False,,14
38,38,13.48504136425354,0.0,0.0,0.0,False,,14
39,39,32.12488509926395,0.0,0.0,0.0,False,,14
40,40,16.643115119666593,0.0,0.0,0.0,False,,14
41,41,46.204915073292966,0.0,0.0,0.0,False,,14
42,42,8.537911427271728,0.0,0.0,0.0,False,,14
43,43,7.563199230147454,0.0,0.0,0.0,False,,14
44,44,25.680640403014092,0.0,0.0,0.0,False,,14
45,45,0.0,0.0,720.0,24.202306,True,coal,14
46,46,17.014402238289545,0.0,0.0,0.0,False,,14
47,47,9.114234554937973,0.0,0.0,0.0,False,,14
48,48,0.0,0.0,0.0,0.0,True,solar,14
49,49,8.258974264567058,0.0,0.0,0.0,False,,14
50,50,8.072993443059191,0.0,0.0,0.0,False,,14
51,51,7.597924943139569,0.0,0.0,0.0,False,,14
52,52,11.73341003545168,0.0,0.0,0.0,False,,14
53,53,0.0,0.0,0.0,0.0,True,solar,14
54,54,29.850121262042794,0.0,0.0,0.0,False,,14
55,55,39.642789401216746,0.0,0.0,0.0,False,,14
56,56,5.445883660323629,0.0,0.0,0.0,False,,14
57,57,6.296117917933265,0.0,0.0,0.0,False,,14
58,58,0.0,0.0,0.0,0.0,True,solar,14
59,59,37.33391684350175,0.0,0.0,0.0,False,,14
60,60,0.0,0.0,0.0,0.0,True,solar,14
61,61,37.386727682857725,0.0,0.0,0.0,False,,14
62,62,0.0,0.0,0.0,0.0,False,,14
63,63,0.0,0.0,0.0,0.0,False,,14
64,64,0.0,30.65685207629865,30.65685207629865,0.0,True,wind,14
65,65,0.0,140.3643026172086,140.3643026172086,0.0,True,wind,14
66,66,14.40605857845335,0.0,0.0,0.0,False,,14
67,67,0.0,0.0,0.0,0.0,False,,14
68,68,0.0,0.0,0.0,0.0,False,,14
69,69,32.13619854639686,0.0,0.0,0.0,False,,14
70,70,0.0,0.0,0.0,0.0,False,,14
71,71,5.952478410503641,0.0,0.0,0.0,False,,14
72,72,2.887909527403231,0.0,0.0,0.0,False,,14
73,73,32.778664952839506,0.0,0.0,0.0,False,,14
74,74,23.53058004757919,0.0,0.0,0.0,False,,14
75,75,33.21097190345363,0.0,0.0,0.0,False,,14
76,76,31.554564574761972,0.0,0.0,0.0,False,,14
77,77,35.11947247570266,0.0,0.0,0.0,False,,14
78,78,18.293647941177525,0.0,0.0,0.0,False,,14
79,79,0.0,0.0,916.2,50.33,True,gas,14
80,80,0.0,0.0,0.0,0.0,False,,14
81,81,27.01241270003597,0.0,0.0,0.0,False,,14
82,82,9.847345536021658,0.0,0.0,0.0,False,,14
83,83,5.291330329155493,0.0,0.0,0.0,False,,14
84,84,11.141541133307268,0.0,0.0,0.0,False,,14
85,85,11.101517809753322,0.0,0.0,0.0,False,,14
86,86,0.0,0.0,360.0,50.33,True,gas,14
87,87,22.679953327308144,0.0,0.0,0.0,False,,14
88,88,0.0,0.0,1146.6,50.33,True,gas,14
89,89,76.85910936330565,0.0,0.0,0.0,False,,14
90,90,4.986579477702923,0.0,0.0,0.0,False,,14
91,91,31.81714944375428,0.0,0.0,0.0,False,,14
92,92,6.037838314884492,0.0,0.0,0.0,False,,14
93,93,15.40590753711897,0.0,0.0,0.0,False,,14
94,94,20.041950871148796,0.0,0.0,0.0,False,,14
95,95,16.843279257617294,0.0,0.0,0.0,False,,14
96,96,7.332311176136266,0.0,0.0,0.0,False,,14
97,97,15.322726966323074,0.0,0.0,0.0,False,,14
98,98,20.10700237804345,0.0,0.0,0.0,False,,14
99,99,0.0,0.0,1175.4,50.33,True,gas,14
100,100,10.284597289619905,0.0,0.0,0.0,False,,14
101,101,2.4193135370428727,0.0,0.0,0.0,False,,14
102,102,0.0,0.0,194.4,50.33,True,gas,14
103,103,19.17164792151041,0.0,0.0,0.0,False,,14
104,104,15.608859829279087,0.0,0.0,0.0,False,,14
105,105,20.156083529378467,0.0,0.0,0.0,False,,14
106,106,24.005937471077885,0.0,0.0,0.0,False,,14
107,107,0.9715134886137322,0.0,0.0,0.0,False,,14
108,108,3.9015118581691266,0.0,0.0,0.0,False,,14
109,109,18.349432872065275,0.0,0.0,0.0,False,,14
110,110,0.0,0.0,142.20000000000005,50.33,True,gas,14
111,111,30.71333757039441,0.0,0.0,0.0,False,,14
112,112,2.9863908544463453,0.0,0.0,0.0,False,,14
113,113,3.7791409161399914,0.0,0.0,0.0,False,,14
114,114,11.0252337306829,0.0,0.0,0.0,False,,14
115,115,90.923631728222,0.0,0.0,0.0,False,,14
116,116,9.197102615807749,0.0,0.0,0.0,False,,14
117,117,15.041498279817262,0.0,0.0,0.0,False,,14
0,0,22.714361036606203,0.0,0.0,0.0,False,,15
1,1,8.912282158981848,0.0,0.0,0.0,False,,15
2,2,19.85976178347759,0.0,0.0,0.0,False,,15
3,3,20.17321053031211,0.0,0.0,0.0,False,,15
4,4,0.0,0.0,0.0,0.0,False,,15
5,5,23.94302955777754,0.0,0.0,0.0,False,,15
6,6,8.345567674257033,0.0,0.0,0.0,False,,15
7,7,14.245329304635991,0.0,0.0,0.0,False,,15
8,8,0.0,0.0,0.0,0.0,False,,15
9,9,0.0,0.0,400.0,0.0,True,hydro,15
10,10,34.110850350665565,0.0,0.0,0.0,False,,15
11,11,0.0,0.0,200.0,0.0,True,hydro,15
12,12,16.17427213178786,0.0,0.0,0.0,False,,15
13,13,6.513229100728147,0.0,0.0,0.0,False,,15
14,14,40.59431412567864,0.0,0.0,0.0,False,,15
15,15,10.758964305725552,0.0,0.0,0.0,False,,15
16,16,5.3884557260743815,0.0,0.0,0.0,False,,15
17,17,28.4214327751961,0.0,0.0,0.0,False,,15
18,18,21.934602538115648,0.0,0.0,0.0,False,,15
19,19,8.64537957509675,0.0,0.0,0.0,False,,15
20,20,6.60031269937717,0.0,0.0,0.0,False,,15
21,21,4.777685034222004,0.0,0.0,0.0,False,,15
22,22,3.1365869707760194,0.0,0.0,0.0,False,,15
23,23,6.299936215129682,0.0,0.0,0.0,False,,15
24,24,0.0,0.0,397.8,28.948321000000004,True,coal,15
25,25,0.0,0.0,873.0,22.220979999999997,True,coal,15
26,26,34.27092548331164,0.0,0.0,0.0,False,,15
27,27,8.948935567784151,0.0,0.0,0.0,False,,15
28,28,12.073311826866775,0.0,0.0,0.0,False,,15
29,29,0.0,0.0,0.0,0.0,False,,15
30,30,0.0,0.0,612.0,25.993982,True,coal,15
31,31,29.88036553525885,0.0,0.0,0.0,False,,15
32,32,10.760905242165597,0.0,0.0,0.0,False,,15
33,33,27.52109039448998,0.0,0.0,0.0,False,,15
34,34,15.387432073990388,0.0,0.0,0.0,False,,15
35,35,16.28705015861255,0.0,0.0,0.0,False,,15
36,36,0.0,0.0,0.0,0.0,False,,15
37,37,0.0,0.0,0.0,0.0,False,,15
38,38,12.66634857478131,0.0,0.0,0.0,False,,15
39,39,30.858722951241464,0.0,0.0,0.0,False,,15
40,40,16.317426520782462,0.0,0.0,0.0,False,,15
41,41,47.57579611399628,0.0,0.0,0.0,False,,15
42,42,8.711940902853517,0.0,0.0,0.0,False,,15
43,43,7.680181102526383,0.0,0.0,0.0,False,,15
44,44,25.3389438315481,0.0,0.0,0.0,False,,15
45,45,0.0,0.0,720.0,24.202306,True,coal,15
46,46,16.31881030740663,0.0,0.0,0.0,False,,15
47,47,9.440804844223893,0.0,0.0,0.0,False,,15
48,48,0.0,0.0,0.0,0.0,True,solar,15
49,49,8.370071612375037,0.0,0.0,0.0,False,,15
50,50,8.309447099807363,0.0,0.0,0.0,False,,15
51,51,7.610893534782861,0.0,0.0,0.0,False,,15
52,52,10.700981301387987,0.0,0.0,0.0,False,,15
53,53,0.0,0.0,0.0,0.0,True,solar,15
54,54,29.245164333155056,0.0,0.0,0.0,False,,15
55,55,40.78963463239009,0.0,0.0,0.0,False,,15
56,56,5.6580962703425195,0.0,0.0,0.0,False,,15
57,57,5.627808004808383,0.0,0.0,0.0,False,,15
58,58,0.0,0.0,0.0,0.0,True,solar,15
59,59,35.28012883398851,0.0,0.0,0.0,False,,15
60,60,0.0,0.0,0.0,0.0,True,solar,15
61,61,36.127975535573526,0.0,0.0,0.0,False,,15
62,62,0.0,0.0,0.0,0.0,False,,15
63,63,0.0,0.0,0.0,0.0,False,,15
64,64,0.0,28.41267910982171,28.41267910982171,0.0,True,wind,15
65,65,0.0,135.01554678529678,135.01554678529678,0.0,True,wind,15
66,66,12.99840297705288,0.0,0.0,0.0,False,,15
67,67,0.0,0.0,0.0,0.0,False,,15
68,68,0.0,0.0,0.0,0.0,False,,15
69,69,31.482724369352844,0.0,0.0,0.0,False,,15
70,70,0.0,0.0,0.0,0.0,False,,15
71,71,5.637324352882515,0.0,0.0,0.0,False,,15
72,72,2.6660039827755244,0.0,0.0,0.0,False,,15
73,73,33.886172272983025,0.0,0.0,0.0,False,,15
74,74,22.75101559354785,0.0,0.0,0.0,False,,15
75,75,31.886450027875068,0.0,0.0,0.0,False,,15
76,76,29.97795124225401,0.0,0.0,0.0,False,,15
77,77,33.447666650117945,0.0,0.0,0.0,False,,15
78,78,18.18418146875486,0.0,0.0,0.0,False,,15
79,79,0.0,0.0,916.2,50.33,True,gas,15
80,80,0.0,0.0,0.0,0.0,False,,15
81,81,24.444635348116893,0.0,0.0,0.0,False,,15
82,82,9.637533037114231,0.0,0.0,0.0,False,,15
83,83,5.150773894494771,0.0,0.0,0.0,False,,15
84,84,12.149335924071702,0.0,0.0,0.0,False,,15
85,85,10.06930820274826,0.0,0.0,0.0,False,,15
86,86,0.0,0.0,360.0,50.33,True,gas,15
